chembl_id,pchembl_value,canonical_smiles,scaffolds_csk
466,CHEMBL1668079,8.700000000000001,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2cccc(NCC(N)=O)c2)c(C)c1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
467,CHEMBL1668080,8.733333333333333,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2cccc(N[C@H](C)C(N)=O)c2)c(C)c1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
468,CHEMBL1668081,8.8,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3-c2cccc(N[C@@H](C)C(N)=O)c2)c(C)c1,C1CCC(CCCCCC2CCCC3C(C4CCCCC4)CCC23)CC1
469,CHEMBL1668084,7.566666666666667,CCCS(=O)(=O)N[C@@H](C)CNc1cc(C)cc2c1cnn2-c1cccc(C(=O)NC(C)C)c1,C1CCC(C2CCC3CCCCC32)CC1
470,CHEMBL1668085,7.6000000000000005,Cc1cc(NC[C@H](C)NS(=O)(=O)C(C)C)c2cnn(-c3cccc(C(=O)NC(C)C)c3)c2c1,C1CCC(C2CCC3CCCCC32)CC1
471,CHEMBL1668086,8.133333333333333,Cc1cc(NC[C@H](C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)NC(C)C)c3)c2c1,C1CCC(C2CCC3C(CCCCCC4CC4)CCCC23)CC1
472,CHEMBL1684341,7.6,CNC(=O)O[C@@H]1[C@@H](C)c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC1(C)C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
473,CHEMBL1684342,7.380000000000001,C[C@H]1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)NCc1ccccc1,C1CCC(CCCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
474,CHEMBL1684343,7.56,CC(C)NC(=O)O[C@@H]1[C@@H](C)c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC1(C)C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
475,CHEMBL1684344,7.73,C[C@H]1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)NC1CCCCC1,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
476,CHEMBL1668090,7.800000000000001,Cc1cc(NC[C@H](C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)N(C)[C@H](C)C(N)=O)c3)c2c1,C1CCC(C2CCC3C(CCCCCC4CC4)CCCC23)CC1
477,CHEMBL1684347,7.76,C[C@H]1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1ccccc1,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
478,CHEMBL1684349,7.8149999999999995,COc1ccc(NC(=O)O[C@@H]2[C@@H](C)c3c(cc(F)c(-c4cccc5cc[nH]c45)c3F)NC2(C)C)cc1Cl,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
479,CHEMBL1682441,8.39,C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1O,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
480,CHEMBL1684230,8.0,CNC(=O)O[C@@H]1[C@@H](C)c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC1(C)C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
481,CHEMBL1684346,7.4,C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1ccccc1,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
482,CHEMBL1684350,8.08,COc1ccc(NC(=O)O[C@@H]2[C@@H](C)c3c(cc(F)c(-c4cccc5c(Cl)c[nH]c45)c3F)NC2(C)C)cc1Cl,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
483,CHEMBL1684351,7.6850000000000005,C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1ccc2c(c1)OCO2,C(CC1CCC2CCCC2C1)CC1CCC2CCC(C3CCCC4CCCC43)CC2C1
484,CHEMBL1684352,7.9,C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1ccc(C#N)cc1,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
485,CHEMBL1684353,8.195,C[C@H]1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1ccc(C#N)cc1,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
486,CHEMBL1684354,7.45,C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1ccc(Cl)cc1,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
487,CHEMBL1684355,7.67,COC(=O)c1ccc(NC(=O)O[C@@H]2[C@@H](C)c3c(cc(F)c(-c4cccc5cc[nH]c45)c3F)NC2(C)C)cc1,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
488,CHEMBL1684356,7.745,C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1ccc(N(C)C)cc1,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
489,CHEMBL1684357,7.574999999999999,CC(=O)c1ccc(NC(=O)O[C@@H]2[C@@H](C)c3c(cc(F)c(-c4cccc5cc[nH]c45)c3F)NC2(C)C)cc1,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
490,CHEMBL1684358,7.654999999999999,C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1OC(=O)Nc1cccc(C#N)c1,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
491,CHEMBL1684359,7.484999999999999,CC(=O)c1cccc(NC(=O)O[C@@H]2[C@@H](C)c3c(cc(F)c(-c4cccc5cc[nH]c45)c3F)NC2(C)C)c1,C1CCC(CCCC2CCC3CCC(C4CCCC5CCCC54)CC3C2)CC1
492,CHEMBL1682439,8.105,C[C@H]1c2c(F)c(-c3cccc4cc[nH]c34)c(F)c(Cl)c2NC(C)(C)[C@@H]1O,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
493,CHEMBL1682438,8.07,C[C@H]1c2c(F)c(-c3cccc4cc[nH]c34)c(F)c(F)c2NC(C)(C)[C@@H]1O,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
494,CHEMBL1682437,7.904999999999999,C[C@H]1c2cc(-c3cccc4cc[nH]c34)c(F)c(F)c2NC(C)(C)[C@@H]1O,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
495,CHEMBL1682436,7.81,C[C@H]1c2c(Cl)c(-c3cccc4cc[nH]c34)cc(F)c2NC(C)(C)[C@@H]1O,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
496,CHEMBL1682435,7.89,C=Cc1c(-c2cccc3cc[nH]c23)cc2c(c1C)NC(C)(C)[C@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
497,CHEMBL1682433,7.38,Cc1c(-c2cccc3cc[nH]c23)cc2c(c1C)NC(C)(C)[C@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
498,CHEMBL1682432,8.58,Cc1c(F)c(-c2cccc3cc[nH]c23)cc2c1NC(C)(C)[C@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
499,CHEMBL1682431,7.63,Cc1c(Cl)c(-c2cccc3cc[nH]c23)cc2c1NC(C)(C)[C@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
500,CHEMBL1682430,8.11,CC(=O)/C=C/c1c(-c2cccc3cc[nH]c23)cc(C)c2c1[C@H](C)[C@@H](O)C(C)(C)N2,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
501,CHEMBL1682429,8.04,Cc1cc(-c2cccc3cc[nH]c23)c(C#N)c2c1NC(C)(C)[C@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
502,CHEMBL1682428,7.994999999999999,Cc1cc(-c2cccc3cc[nH]c23)c(/C=C/C#N)c2c1NC(C)(C)[C@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
503,CHEMBL1682426,8.175,Cc1cc(-c2cccc3cc[nH]c23)c(/C=N/OCc2ccccc2)c2c1NC(C)(C)[C@H](O)[C@H]2C,C1CCC(CCCCC2C3CCCCC3CCC2C2CCCC3CCCC32)CC1
504,CHEMBL1682425,8.34,Cc1cc(-c2cccc3cc[nH]c23)c(/C=N/OC(C)(C)C)c2c1NC(C)(C)[C@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
505,CHEMBL1682424,8.760000000000002,CCO/N=C/c1c(-c2cccc3cc[nH]c23)cc(C)c2c1[C@H](C)[C@@H](O)C(C)(C)N2,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
506,CHEMBL1682423,8.575,CO/N=C/c1c(-c2cccc3cc[nH]c23)cc(C)c2c1[C@H](C)[C@@H](O)C(C)(C)N2,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
507,CHEMBL1682422,7.96,Cc1cc(-c2cccc3cc[nH]c23)c(/C=N/O)c2c1NC(C)(C)[C@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
508,CHEMBL1682421,7.82,CCc1c(-c2cccc3cc[nH]c23)cc(C)c2c1[C@H](C)[C@@H](O)C(C)(C)N2,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
509,CHEMBL1682420,8.18,Cc1cc(-c2cccc3cc[nH]c23)c(C)c2c1NC(C)(C)[C@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
510,CHEMBL1682419,8.190000000000001,Cc1cc(-c2cccc3cc[nH]c23)c(F)c2c1NC(C)(C)[C@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
511,CHEMBL1682418,7.68,Cc1cc(-c2cccc3cc[nH]c23)cc2c1NC(C)(C)[C@H](O)[C@H]2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
512,CHEMBL1762211,7.755,CO/N=C1/c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)C1O,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
513,CHEMBL1762210,8.434999999999999,CCO/N=C1/c2c(cc(F)c(-c3cccc4c(C)c[nH]c34)c2F)NC(C)(C)C1O,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
514,CHEMBL1760023,8.120000000000001,CO/N=C1/c2c(cc(F)c(-c3cccc4c(C)c[nH]c34)c2F)NC(C)(C)C1O,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
515,CHEMBL1762209,7.555,Cc1c[nH]c2c(-c3c(F)cc4c(c3F)/C(=N/OC(C)(C)CO)CC(C)(C)N4)cccc12,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
516,CHEMBL1762207,7.66,COC(=O)C(C)(C)O/N=C1\CC(C)(C)Nc2cc(F)c(-c3cccc4c(C)c[nH]c34)c(F)c21,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
517,CHEMBL1762206,8.06,Cc1c[nH]c2c(-c3c(F)cc4c(c3F)/C(=N/OCc3ccccc3)CC(C)(C)N4)cccc12,C1CCC(CCCC2CCCC3CCC(C4CCCC5CCCC54)CC23)CC1
518,CHEMBL1762205,7.29,Cc1c[nH]c2c(-c3c(F)cc4c(c3F)/C(=N/Oc3ccccc3)CC(C)(C)N4)cccc12,C1CCC(CCC2CCCC3CCC(C4CCCC5CCCC54)CC23)CC1
519,CHEMBL1762204,8.135,Cc1c[nH]c2c(-c3c(F)cc4c(c3F)/C(=N/OC(C)C)CC(C)(C)N4)cccc12,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
520,CHEMBL1762203,8.06,CC1(C)C/C(=N\OC(C)(C)C)c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)N1,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
521,CHEMBL1762202,8.07,Cc1c[nH]c2c(-c3c(F)cc4c(c3F)/C(=N/OC(C)(C)C)CC(C)(C)N4)cccc12,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
522,CHEMBL1762201,7.930000000000001,CC1(C)C/C(=N\OC(C)(C)C)c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)N1,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
523,CHEMBL1762200,8.16,CCO/N=C1\CC(C)(C)Nc2cc(F)c(-c3cccc4cc[nH]c34)c(F)c21,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
524,CHEMBL1762199,7.38,CO/N=C1\CC(C)(C)Nc2cc(F)c(-c3cccc4cc[nH]c34)c(F)c21,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
525,CHEMBL1911542,8.075,COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1cc2ccccc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
526,CHEMBL1911544,7.630000000000001,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cccc(F)c2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
527,CHEMBL1911545,7.25,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cccc(C)c2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
528,CHEMBL1911547,7.57,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cccc(C#N)c2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
529,CHEMBL1911548,7.87,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2c(C)cccc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
530,CHEMBL1911644,8.2,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2c(C#N)cccc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
531,CHEMBL1911645,7.305,CCc1cccc2[nH]c(CC(O)(CC(C)(C)c3cc(F)ccc3OC)C(F)(F)F)cc12,C1CCC(CCCCC2CC3CCCCC3C2)CC1
532,CHEMBL1911646,7.365,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(F)ccc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
533,CHEMBL1911649,8.03,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(C#N)ccc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
534,CHEMBL1911650,8.76,COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1cc2cc(C#N)ccc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
535,CHEMBL1911651,7.529999999999999,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccc(F)cc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
536,CHEMBL1911653,7.11,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccc(C(F)(F)F)cc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
537,CHEMBL1911654,7.85,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccc(C#N)cc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
538,CHEMBL1911655,7.859999999999999,CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c1cccc2c1OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
539,CHEMBL1911656,7.89,CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c1cc(F)cc2c1OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
540,CHEMBL1911657,8.075,Cc1cc2c(c(C(C)(C)CC(O)(Cc3cc4ccccc4[nH]3)C(F)(F)F)c1)OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
541,CHEMBL1911658,7.65,CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c1cc(Br)cc2c1OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
542,CHEMBL1911660,7.61,CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c1cc(S(C)(=O)=O)cc2c1OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
543,CHEMBL1911661,7.805,CC(C)(CC(O)(Cc1cc2cc(C#N)ccc2[nH]1)C(F)(F)F)c1cc(S(C)(=O)=O)cc2c1OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
544,CHEMBL1911662,7.855,CC(C)(CC(O)(Cc1cc2ccc(C#N)cc2[nH]1)C(F)(F)F)c1cc(S(C)(=O)=O)cc2c1OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
545,CHEMBL1911664,8.125,CC(C)(C[C@@](O)(Cc1cc2ccc(C#N)cc2[nH]1)C(F)(F)F)c1cc(S(C)(=O)=O)cc2c1OCC2,C(CCC1CCCC2CCCC12)CC1CC2CCCCC2C1
546,CHEMBL1911543,7.06,COc1ccc(F)cc1C(C)(C)C[C@](O)(Cc1cc2ccccc2[nH]1)C(F)(F)F,C1CCC(CCCCC2CC3CCCCC3C2)CC1
547,CHEMBL1586,8.08,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C1CCC2C(C1)CCC1C3CCCC3CCC21
548,CHEMBL1370,8.7175,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CC21
549,CHEMBL632,8.11,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C1CCC2C(C1)CCC1C3CCCC3CCC21
550,CHEMBL1201207,8.09,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,C1CCC2C(C1)CCC1C3CCCC3CCC21
551,CHEMBL1917243,8.035,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CSc4nc5ccccc5s4)[C@@]3(C)C[C@H](O)[C@@]12F,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
552,CHEMBL1917244,7.9399999999999995,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2s1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
553,CHEMBL1917245,8.055,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ccccc2s1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
554,CHEMBL1917246,8.305,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ccccc2s1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
555,CHEMBL1917247,8.035,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ccccc2s1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
556,CHEMBL1917248,7.58,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CSc2nc3ccccc3s2)[C@@]2(C)C=CC(=O)C=C12,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
557,CHEMBL1917416,8.68,Cc1ccnc(SCC(=O)[C@@]2(OC(=O)c3ccco3)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)n1,C1CCC(CCCC2(CCC3CCCC3)CCC3C4CCC5CCCCC5C4CCC32)CC1
558,CHEMBL1917415,8.68,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nccc2ccccc12,C1CCC(CCC2(CCCC3CCCC4CCCCC43)CCC3C4CCC5CCCCC5C4CCC32)C1
559,CHEMBL1917414,9.12,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nc2ccccc2s1,C1CCC(CCC2(CCCC3CC4CCCCC4C3)CCC3C4CCC5CCCCC5C4CCC32)C1
560,CHEMBL1917413,9.05,Cc1nc(SCC(=O)[C@@]2(OC(=O)c3ccco3)CC[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)sc1C,C1CCC(CCCC2(CCC3CCCC3)CCC3C4CCC5CCCCC5C4CCC32)C1
561,CHEMBL1917256,8.01,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1ncccn1,C1CCC(CCCC2(CCC3CCCC3)CCC3C4CCC5CCCCC5C4CCC32)CC1
562,CHEMBL1917255,7.84,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nc2ncccc2s1,C1CCC(CCC2(CCCC3CC4CCCCC4C3)CCC3C4CCC5CCCCC5C4CCC32)C1
563,CHEMBL1917254,8.7,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nc2ccccc2s1,C1CCC(CCC2(CCCC3CC4CCCCC4C3)CCC3C4CCC5CCCCC5C4CCC32)C1
564,CHEMBL1917253,8.66,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nc2ccccc2o1,C1CCC(CCC2(CCCC3CC4CCCCC4C3)CCC3C4CCC5CCCCC5C4CCC32)C1
565,CHEMBL1917252,8.43,Cn1c(SCC(=O)[C@@]2(OC(=O)c3ccco3)CC[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)nc2ccccc21,C1CCC(CCC2(CCCC3CC4CCCCC4C3)CCC3C4CCC5CCCCC5C4CCC32)C1
566,CHEMBL1917251,8.85,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1cnc2ccccc2n1,C1CCC(CCC2(CCCC3CCC4CCCCC4C3)CCC3C4CCC5CCCCC5C4CCC32)C1
567,CHEMBL1917250,8.54,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1ccc2ccccc2n1,C1CCC(CCC2(CCCC3CCC4CCCCC4C3)CCC3C4CCC5CCCCC5C4CCC32)C1
568,CHEMBL1917249,7.8,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nccc2ccccc12,C1CCC(CCC2(CCCC3CCCC4CCCCC43)CCC3C4CCC5CCCCC5C4CCC32)C1
569,CHEMBL1940546,7.735,Cn1c(SCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)nc2ccccc21,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
570,CHEMBL989,8.5,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CC21
571,CHEMBL1940548,7.94,Cc1ccnc(SCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)n1,C1CCC(CCCC2CCC3C2CCC2C4CCCCC4CCC32)CC1
572,CHEMBL1940549,7.16,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ncc2ccccc2n1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CCC2C1
573,CHEMBL1940550,7.87,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2o1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
574,CHEMBL1940551,7.76,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ncccc2o1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
575,CHEMBL1940554,7.24,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ncccc2[nH]1,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
576,CHEMBL1940555,7.38,CCn1c(SCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)nc2ccccc21,C1CCC2CC(CCCC3CCC4C3CCC3C5CCCCC5CCC43)CC2C1
577,CHEMBL1940557,8.3,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C1CCC2C(C1)CCC1C3CCCC3CCC21
