molregno,stand_type,pchembl_value,stand_value,canonical_smiles,stand_inchi,chembl_id,tid,pref_name,scaffolds_csk,mfp
305,2140350,IC50,8.52,3.0,CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)NC,BWMJDGPVTOSCCV-UHFFFAOYSA-N,CHEMBL3930979,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7dcb30>
306,592098,IC50,7.64,23.0,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)CN1C(=O)N(CC(=O)O)C(C)(C)C1=O)C(C)C)C(=O)c1nc2ccccc2o1,QMODZZOBGZLJRU-IGKWTDBASA-N,CHEMBL594720,235,Leukocyte elastase ,C(CCC1CCCC1)CCC1CCCC1CCCCC1CC2CCCCC2C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7dcba0>
307,2122015,IC50,7.64,23.1,CN1CCCC1CNC(=O)CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1,ULPGCNQDVBBLAI-UHFFFAOYSA-N,CHEMBL3912644,235,Leukocyte elastase ,C1CCC(C2CC(CCCCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7dcc10>
308,2254385,IC50,8.54,2.9,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@H]1c1ccc(C#N)cc1C(=O)N1CCOCC1,TVRDNSTUHBBOAU-XMMPIXPASA-N,CHEMBL4115034,235,Leukocyte elastase ,C1CCC(CC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7dcc80>
309,2131993,IC50,7.35,45.0,Cc1c(-c2cccc(C(F)F)c2)c(=O)c(C(=O)NCc2ccc3c(cnn3C)c2)cn1C(C)C,VOCKBYWTXINHIB-UHFFFAOYSA-N,CHEMBL3922622,235,Leukocyte elastase ,C1CCC(C2CCCC(CCCC3CCC4CCCC4C3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7dccf0>
310,2121277,IC50,8.72,1.9,CC[S+]([O-])c1cc(C#N)ccc1[C@H]1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1C,ABWOANZOKUMITI-DAXAVGQISA-N,CHEMBL3911906,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7dcd60>
311,567815,IC50,7.15,71.0,CCCc1cc(OC)cc2nc(-c3cccnc3N3CCN(C4CCN(C)CC4)CC3)oc(=O)c12,WAIXLEXNKNHLPX-UHFFFAOYSA-N,CHEMBL556294,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCC4CCCCC4C3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7dcdd0>
312,1608201,IC50,6.17,670.0,CC(C)(C)C(=O)Oc1coc(CSc2nc3ccccc3o2)cc1=O,NIVRVFVVWWFNIB-UHFFFAOYSA-N,CHEMBL3093816,235,Leukocyte elastase ,C1CCC(CCC2CC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7dce40>
313,2129658,IC50,8.57,2.7,CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CC(F)F,MCBNESGGQJEFSE-UHFFFAOYSA-N,CHEMBL3920287,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7dceb0>
314,2250177,IC50,8.51,3.1,CN1CCN(C(=O)c2cc(C#N)ccc2[C@@H]2C3=C(CCC3=O)N(c3cccc(C(F)(F)F)c3)C(=O)N2C)CC1,PGXICMPDCPXPGK-RUZDIDTESA-N,CHEMBL4110826,235,Leukocyte elastase ,C1CCC(CC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7dcf20>
315,2170769,IC50,7.34,46.0,Cc1c(-c2cccc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cn1CC(F)F,HNYNEONRSDDLSN-UHFFFAOYSA-N,CHEMBL3961398,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab7dcf90>
316,2101556,IC50,7.7,20.0,Cc1c(-c2cccc(C(F)F)c2)c(=O)c(C(=O)NCc2ccc(CN3CCCC3=O)cc2)cn1C(C)C,KLZWGEGERUJOLN-UHFFFAOYSA-N,CHEMBL3892185,235,Leukocyte elastase ,C1CCC(C2CCCC(CCCC3CCC(CC4CCCC4)CC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a040>
317,6619,IC50,6.0,1000.0,COC(=O)C(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1,FZJCRXYSGDZHBR-UHFFFAOYSA-N,CHEMBL9876,235,Leukocyte elastase ,C1CCC(CC2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a0b0>
318,2250098,IC50,8.96,1.1,CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)N[C@@H]1CCNC1,CQLWBKCYNUTMSY-PHSANKKPSA-N,CHEMBL4110747,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3CCC3CCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a120>
319,2176528,IC50,8.39,4.1,CCN1CCN(C(=O)c2cc(C#N)ccc2C2C(C(C)=O)=C(C)N(c3cccc(C(F)(F)F)c3)C(=O)N2C)CC1,DHWADMFTIVJQNX-UHFFFAOYSA-N,CHEMBL3967157,235,Leukocyte elastase ,C1CCC(CC2CCCCC2C2CCC(C3CCCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a190>
320,2111825,IC50,7.96,11.0,CC[C@H](C)n1cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)c(-c2cccc(C(F)F)c2)c1C,QSNJBSCZHGQPTQ-HNNXBMFYSA-N,CHEMBL3902454,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a200>
321,2250913,IC50,7.43,37.0,CC[C@@H](C)n1cc(C(=O)NCc2nnc(C)o2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1C,QGPWXVOFVUVYDG-GFCCVEGCSA-N,CHEMBL4111562,235,Leukocyte elastase ,C1CCC(C2CCCC(CCCC3CCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a270>
322,2253746,IC50,7.52,30.0,CC[C@@H](C)n1cc(C(=O)NCc2nnc(C)o2)c(=O)c(-c2cccc(C(F)F)c2)c1C,BCVSSHQBEJFMHP-GFCCVEGCSA-N,CHEMBL4114395,235,Leukocyte elastase ,C1CCC(C2CCCC(CCCC3CCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a2e0>
323,179301,IC50,6.66,220.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1ccc(Oc2ccccc2)cc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,DXPGMMXRSXDODO-DSUVQJOGSA-N,CHEMBL413150,235,Leukocyte elastase ,C1CCC(CC2CCC(CCC(CCC3CCCC3)C3CC4CC5CC(C5)C4C3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a350>
324,2153864,IC50,7.89,13.0,CN1C(=O)N(c2cncc(Br)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,OSYWDUVOZOZUMD-UHFFFAOYSA-N,CHEMBL3944493,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a3c0>
325,6449,IC50,6.52,300.0,CCCCCCCC/C=C/CCCCCCCC(=O)OCc1cc(=O)c(OC(=O)C(C)(C)C)co1,WCQVUSJCZNYXIL-OUKQBFOZSA-N,CHEMBL9802,235,Leukocyte elastase ,C1CCCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a430>
326,1975377,IC50,8.52,3.0,CN1CC2=C(C(=O)N1)C(c1ccc(C#N)cc1S(C)(=O)=O)NC(=O)N2c1cccc(C(F)(F)F)c1,SQKLAVRTFWIBGN-UHFFFAOYSA-N,CHEMBL3642657,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a4a0>
327,562507,IC50,6.82,150.0,COc1cc(C2CCC2)c2c(=O)oc(-c3cccnc3N3CCN(C)CC3)nc2c1,SXAFYUPGGIPTIS-UHFFFAOYSA-N,CHEMBL564058,235,Leukocyte elastase ,C1CCC(C2CCCCC2C2CCC3C(CCCC3C3CCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a510>
328,2183973,IC50,8.8,1.6,CS(=O)(=O)c1cc(C#N)ccc1C1NC(=O)N(c2cccc(C(F)(F)F)c2)C2=C1C(=O)N(CCNC(N)=O)C2,GMNWFCQKLMUHLC-UHFFFAOYSA-N,CHEMBL3974602,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a580>
329,2132635,IC50,8.46,3.5,N#Cc1ccc(C2C3=C(CCC3=O)N(c3cccc(C(F)(F)F)c3)C(=O)N2CC(=O)N2CC3CC3C2)cc1,ZYOKZYCTNOSXEC-UHFFFAOYSA-N,CHEMBL3923264,235,Leukocyte elastase ,C1CCC(C2CC(CCC3CC4CC4C3)C(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a5f0>
330,136271,IC50,6.03,940.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(CSc3ccccc3)CS(=O)(=O)C12,UDPPXSMFKKRISQ-MYJWUSKBSA-N,CHEMBL310354,235,Leukocyte elastase ,C1CCC(CCC2CCC3CCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a660>
331,103433,IC50,7.04,92.0,Cc1cccc2nc(N[C@H](C)c3ccccc3)oc(=O)c12,CIKYYIMTVLHWRC-GFCCVEGCSA-N,CHEMBL65148,235,Leukocyte elastase ,C1CCC(CCC2CCC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a6d0>
332,2184203,IC50,7.97,10.6,CN1C(=O)N(c2ccnc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1-c1ccn(C)c(=O)c1,LVFIEHXQTIMNEE-UHFFFAOYSA-N,CHEMBL3974832,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a740>
333,254621,IC50,7.89,13.0,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)COC(=O)c1ccc(OCC(=O)O)cc1)C(C)C)C(=O)c1nc2ccccc2o1,FQKMMETXLGNJLZ-RNCAPKPVSA-N,CHEMBL152303,235,Leukocyte elastase ,C(CCCC1CCCCC1)CCCC1CCCC1CCCCC1CC2CCCCC2C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a7b0>
334,565951,IC50,8.09,8.1,CCc1cccc2nc(-c3cccnc3N3CCN(C)CC3)oc(=O)c12,SRKNVQGMLSKJLN-UHFFFAOYSA-N,CHEMBL558846,235,Leukocyte elastase ,C1CCC(C2CCCCC2C2CCC3CCCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a820>
335,2188095,IC50,8.17,6.8,Cn1cc(CNC(=O)CN2C(=O)N(c3cccc(C(F)(F)F)c3)C3=C(C(=O)CC3)C2c2ccc(C#N)cc2)cn1,NZEZFERQCHMGDP-UHFFFAOYSA-N,CHEMBL3978724,235,Leukocyte elastase ,C1CCC(C2CC(CCCCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a890>
336,2163674,IC50,8.47,3.4,COC1CCN(C(=O)CN2C(=O)N(c3cccc(C(F)(F)F)c3)C3=C(C(=O)CC3)C2c2ccc(C#N)cc2)C1,JUORGSDLSRPMLQ-UHFFFAOYSA-N,CHEMBL3954303,235,Leukocyte elastase ,C1CCC(C2CC(CCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a900>
337,1166221,IC50,6.12,760.0,COc1cccc(C(=O)n2nc(C(=O)OC(C)C)c3ccccc32)c1,TXZCBWAYJDYCAO-UHFFFAOYSA-N,CHEMBL1808525,235,Leukocyte elastase ,C1CCC(CC2CCC3CCCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a970>
338,2104310,IC50,7.75,17.9,N#Cc1ccc(C2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CC3)c(Br)c1,PDDDQPNUMMMTPS-UHFFFAOYSA-N,CHEMBL3894939,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19a9e0>
339,592088,IC50,8.12,7.6,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)COc1ccc(OCC(=O)O)cc1)C(C)C)C(=O)c1nc2ccccc2o1,AKNLWQANUWDRHX-RNCAPKPVSA-N,CHEMBL595073,235,Leukocyte elastase ,C(CCCC1CCCC1CCCCC1CC2CCCCC2C1)CCC1CCCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19aa50>
340,2254289,IC50,8.54,2.9,N#Cc1ccc(C2C3=C(CCC3=O)N(c3cccc(C(F)(F)F)c3)C(=O)N2C(=O)N[C@@H]2CCC[C@@H]2O)cc1,DODGRUXHYKDDNK-IRJALKPHSA-N,CHEMBL4114938,235,Leukocyte elastase ,C1CCC(C2CC(CCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19aac0>
341,2151374,IC50,7.55,28.0,CCCn1cc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1C,WBJCZOHQABIEJX-UHFFFAOYSA-N,CHEMBL3942003,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19ab30>
342,2151202,IC50,7.46,35.0,Cc1c(-c2cccc(C(F)F)c2)c(=O)c(C(=O)NCc2ccc(S(C)(=O)=O)cn2)cn1C1CCC1,JRLQKETWQMVZJG-UHFFFAOYSA-N,CHEMBL3941831,235,Leukocyte elastase ,C1CCC(CCCC2CC(C3CCCCC3)CC(C3CCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19aba0>
343,2118051,IC50,7.97,10.7,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CCC2)C1c1ccc(C#N)cc1C1=CCN(C(=O)OC(C)(C)C)C1,GVMBMZJOKMURFO-UHFFFAOYSA-N,CHEMBL3908680,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCCC3)C3CCCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19ac10>
344,2113924,IC50,7.38,42.0,Cc1c(-c2cccc(C(F)F)c2)c(=O)c(C(=O)NCc2ccc(S(N)(=O)=O)cc2)cn1C(C)C,WIXZEVOSAGTNOK-UHFFFAOYSA-N,CHEMBL3904553,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19ac80>
345,2120397,IC50,8.29,5.1,CN1CCN(C(=O)c2cc(C#N)ccc2C2C3=C(CCCC3=O)N(c3cccc(C(F)(F)F)c3)C(=O)N2C)CC1,VSYJFKOALCYNQH-UHFFFAOYSA-N,CHEMBL3911026,235,Leukocyte elastase ,C1CCC(CC2CCCCC2C2CCC(C3CCCCC3)C3CCCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19acf0>
346,548701,IC50,7.58,26.0,CC(C)[C@H]1C(=O)N(S(C)(=O)=O)[C@H]2CN(C(=O)/C=C/CN3CCCCC3)CC12,ACTHWTXHQUJEPZ-VWTAODDMSA-N,CHEMBL534687,235,Leukocyte elastase ,C1CCC(CCCCC2CC3CCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19ad60>
347,2187176,IC50,8.47,3.4,COC1CCN(C(=O)CN2C(=O)N(c3cccc(C(F)(F)F)c3)C3=C(C(=O)CC3)C2c2ccc(C#N)cc2)CC1,BGRXTZPPJADJIK-UHFFFAOYSA-N,CHEMBL3977805,235,Leukocyte elastase ,C1CCC(CCC2CC(C3CCCCC3)C3CCCC3C2C2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19add0>
348,1544630,IC50,7.52,30.0,CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)C(=O)NCc1ccccc1,QCEJIUAKOBMHJA-AXKWYGNBSA-N,CHEMBL2370179,235,Leukocyte elastase ,C(CCCC1CCCCC1)CCCC1CCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19ae40>
349,1573994,IC50,7.52,30.0,CCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccc(NC(C)=O)cc12,JKEDHQNDVWMJPW-UHFFFAOYSA-N,CHEMBL2409570,235,Leukocyte elastase ,C1CCC(CC2CCC3CCCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19aeb0>
350,2168577,IC50,8.22,6.0,CC1CCN(C(=O)CN2C(=O)N(c3cccc(C(F)(F)F)c3)C3=C(C(=O)CC3)C2c2ccc(C#N)cc2)CC1,CKTBYINAFKUDGY-UHFFFAOYSA-N,CHEMBL3959206,235,Leukocyte elastase ,C1CCC(CCC2CC(C3CCCCC3)C3CCCC3C2C2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19af20>
351,1829877,IC50,6.44,360.0,CCC/C(=N/O)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C)cc1,PDQKEQLKPQERPS-PYCFMQQDSA-N,CHEMBL3398150,235,Leukocyte elastase ,C1CCC(CCC2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab19af90>
352,548731,IC50,6.62,242.0,CC(C)[C@H]1C(=O)N(S(C)(=O)=O)[C@H]2CN(C(=O)CCN3CCCCC3)C[C@H]12,MKVPGCMYNXRNNU-NOYXXFKXSA-N,CHEMBL557364,235,Leukocyte elastase ,C1CCC(CCCC2CC3CCCC3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab199040>
353,2194872,IC50,7.05,90.0,Cc1c(-c2cccc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2cccnn2)cn1C(C)C,KZLGINUYAPDUEU-UHFFFAOYSA-N,CHEMBL3985501,235,Leukocyte elastase ,C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1990b0>
354,2162456,IC50,7.75,18.0,Cc1c(-c2cccc(C(F)F)c2)c(=O)c(C(=O)NCc2ccc(Cn3ccnc3)cc2)cn1C(C)C,UIHJJHQKSGWYCM-UHFFFAOYSA-N,CHEMBL3953085,235,Leukocyte elastase ,C1CCC(C2CCCC(CCCC3CCC(CC4CCCC4)CC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab199120>
355,2136397,IC50,8.92,1.2,CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)NCCCOC,CNQTVVYDACDODM-UHFFFAOYSA-N,CHEMBL3927026,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab199190>
356,6570,IC50,6.92,120.0,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccc(OC(=O)C(C)(C)C)cc2)cc1,KTYGBVWDYRYTSS-UHFFFAOYSA-N,CHEMBL10541,235,Leukocyte elastase ,C1CCC(CC2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab199200>
357,2162542,IC50,8.03,9.4,C[S+]([O-])c1cc(C#N)ccc1[C@@H]1NC(=O)N(c2cccc(C(F)(F)F)c2)C2=C1C(=O)CC2,WLUFQYHVPFLSCV-QIFAOCFZSA-N,CHEMBL3953171,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab199270>
358,265274,IC50,6.66,217.0,CC(C)C(NC(=O)CN(Cc1ccccc1)C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(C)C)C(=O)C(F)(F)F,FVTMMXGQLWOOKX-XIJSCUBXSA-N,CHEMBL159116,235,Leukocyte elastase ,C(CCCC1CCC(CCCC2CCCCC2)CC1)CCC1CCCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1992e0>
359,2170817,IC50,8.38,4.2,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(=O)NCc1ccccn1,IGXPVIWKOMDSMG-UHFFFAOYSA-N,CHEMBL3961446,235,Leukocyte elastase ,C1CCC(CCCC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab199350>
360,2138122,IC50,8.34,4.6,CN1C(=O)N(c2ccnc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C1=CCN(C(=O)OC(C)(C)C)CC1,NLKGUFYJTLJAHP-UHFFFAOYSA-N,CHEMBL3928751,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1993c0>
361,564206,IC50,7.47,34.0,CCc1cc(OC)cc2nc(-c3cccnc3N3CCN(C4CCCC4)CC3)oc(=O)c12,KKDHJXDWTVNXPT-UHFFFAOYSA-N,CHEMBL549709,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCC4CCCCC4C3)CC2)C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab199430>
362,133938,IC50,6.0,1000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](Oc3ccccc3)[C@H]2S(=O)(=O)C1,HRSIFZHYQGBLKT-FUHWJXTLSA-N,CHEMBL309197,235,Leukocyte elastase ,C1CCC(CC2CC3CCCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1994a0>
363,1166218,IC50,6.16,700.0,CCCOC(=O)c1nn(C(=O)c2cccc(N)c2)c2ccccc12,QKQBPPYPMKFWCM-UHFFFAOYSA-N,CHEMBL1808522,235,Leukocyte elastase ,C1CCC(CC2CCC3CCCCC32)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab199510>
364,2180955,IC50,7.23,59.0,Cc1c(-c2cccc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cn1CC1CC1,VHEOSOAFKGTLTP-UHFFFAOYSA-N,CHEMBL3971584,235,Leukocyte elastase ,C1CCC(CCCC2CC(CC3CC3)CC(C3CCCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab199580>
365,1829876,IC50,6.17,680.0,CC/C(=N/O)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C)cc1,MPZVBZOUJBIZJW-FXBPSFAMSA-N,CHEMBL3398149,235,Leukocyte elastase ,C1CCC(CCC2CCCCC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1995f0>
366,2154382,IC50,8.89,1.3,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1-c1ccncc1,JQNSJVTUHACMQR-UHFFFAOYSA-N,CHEMBL3945011,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3C3CCCCC3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab199660>
367,2106079,IC50,7.42,38.0,Cc1nnc(CNC(=O)c2cn(C(C)C)c(C)c(-c3cccc(C(F)(F)F)c3)c2=O)o1,KLTDDJMKKDPXRO-UHFFFAOYSA-N,CHEMBL3896708,235,Leukocyte elastase ,C1CCC(C2CCCC(CCCC3CCCC3)C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab1996d0>
368,2193903,IC50,8.32,4.8,CN(C)CCNC(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1C,GLMOMAVAHKLCHM-UHFFFAOYSA-N,CHEMBL3984532,235,Leukocyte elastase ,C1CCC(C2CCC(C3CCCCC3)C3CCCC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7ff2ab199740>
